keyboard_id,primitive,count
basic_kbdsw09,mobile:developed,1
basic_kbdsw09,store(,8
basic_kbdsw09,use(,1
basic_kbdsyr1,mobile:developed,1
basic_kbdsyr1,store(,9
basic_kbdsyr1,use(,1
basic_kbdsyr2,mobile:developed,1
basic_kbdsyr2,store(,9
basic_kbdsyr2,use(,1
basic_kbdtaile,dk(,28
basic_kbdtaile,mobile:developed,1
basic_kbdtaile,store(,8
basic_kbdtaile,use(,1
basic_kbdtajik,mobile:developed,1
basic_kbdtajik,store(,9
basic_kbdtajik,use(,1
basic_kbdtam99,mobile:developed,1
basic_kbdtam99,nul,1
basic_kbdtam99,store(,8
basic_kbdtam99,use(,1
basic_kbdth0,mobile:developed,1
basic_kbdth0,store(,9
basic_kbdth0,use(,1
basic_kbdth1,mobile:developed,1
basic_kbdth1,store(,9
basic_kbdth1,use(,1
basic_kbdth2,mobile:developed,1
basic_kbdth2,store(,8
basic_kbdth2,use(,1
basic_kbdth3,mobile:developed,1
basic_kbdth3,store(,8
basic_kbdth3,use(,1
basic_kbdtifi,dk(,26
basic_kbdtifi,mobile:developed,1
basic_kbdtifi,store(,8
basic_kbdtifi,use(,1
basic_kbdtifi2,mobile:developed,1
basic_kbdtifi2,store(,8
basic_kbdtifi2,use(,1
basic_kbdtiprd,any(,2
basic_kbdtiprd,dk(,4
basic_kbdtiprd,index(,2
basic_kbdtiprd,match,1
basic_kbdtiprd,mobile:developed,1
basic_kbdtiprd,store(,13
basic_kbdtiprd,use(,2
basic_kbdtt102,mobile:developed,1
basic_kbdtt102,store(,9
basic_kbdtt102,use(,1
basic_kbdtuf,any(,5
basic_kbdtuf,dk(,10
basic_kbdtuf,index(,5
basic_kbdtuf,match,1
basic_kbdtuf,mobile:developed,1
basic_kbdtuf,store(,19
basic_kbdtuf,use(,2
basic_kbdtuq,any(,5
basic_kbdtuq,dk(,10
basic_kbdtuq,index(,5
basic_kbdtuq,match,1
basic_kbdtuq,mobile:developed,1
basic_kbdtuq,store(,19
basic_kbdtuq,use(,2
basic_kbdturme,mobile:developed,1
basic_kbdturme,store(,9
basic_kbdturme,use(,1
basic_kbdtzm,any(,4
basic_kbdtzm,dk(,9
basic_kbdtzm,index(,4
basic_kbdtzm,match,1
basic_kbdtzm,mobile:developed,1
basic_kbdtzm,store(,17
basic_kbdtzm,use(,2
basic_kbdughr,dk(,19
basic_kbdughr,mobile:developed,1
basic_kbdughr,store(,9
basic_kbdughr,use(,1
basic_kbdughr1,dk(,19
basic_kbdughr1,mobile:developed,1
basic_kbdughr1,store(,10
basic_kbdughr1,use(,1
basic_kbduk,mobile:developed,1
basic_kbduk,store(,9
basic_kbduk,use(,1
basic_kbdukx,any(,5
basic_kbdukx,dk(,10
basic_kbdukx,index(,5
basic_kbdukx,match,1
basic_kbdukx,mobile:developed,1
basic_kbdukx,store(,19
basic_kbdukx,use(,2
basic_kbdur,mobile:developed,1
basic_kbdur,store(,9
basic_kbdur,use(,1
basic_kbdur1,mobile:developed,1
basic_kbdur1,store(,9
basic_kbdur1,use(,1
basic_kbdurdu,mobile:developed,1
basic_kbdurdu,store(,10
basic_kbdurdu,use(,1
basic_kbdus,mobile:developed,1
basic_kbdus,store(,9
basic_kbdus,use(,1
basic_kbdusa,mobile:developed,1
basic_kbdusa,store(,9
basic_kbdusa,use(,1
basic_kbdusl,mobile:developed,1
basic_kbdusl,store(,9
basic_kbdusl,use(,1
basic_kbdusr,mobile:developed,1
basic_kbdusr,store(,9
basic_kbdusr,use(,1
basic_kbdusx,any(,5
basic_kbdusx,dk(,10
basic_kbdusx,index(,5
basic_kbdusx,match,1
basic_kbdusx,mobile:developed,1
basic_kbdusx,store(,19
basic_kbdusx,use(,2
basic_kbduzb,mobile:developed,1
basic_kbduzb,store(,9
basic_kbduzb,use(,1
basic_kbdvntc,mobile:developed,1
basic_kbdvntc,store(,9
basic_kbdvntc,use(,1
basic_kbdwol,any(,4
basic_kbdwol,dk(,8
basic_kbdwol,index(,4
basic_kbdwol,match,1
basic_kbdwol,mobile:developed,1
basic_kbdwol,store(,17
basic_kbdwol,use(,2
basic_kbdyak,mobile:developed,1
basic_kbdyak,store(,9
basic_kbdyak,use(,1
basic_kbdyba,any(,3
basic_kbdyba,caps,54
basic_kbdyba,dk(,10
basic_kbdyba,index(,3
basic_kbdyba,match,1
basic_kbdyba,mobile:developed,1
basic_kbdyba,store(,14
basic_kbdyba,use(,2
basic_kbdycc,any(,1
basic_kbdycc,dk(,2
basic_kbdycc,index(,1
basic_kbdycc,match,1
basic_kbdycc,mobile:developed,1
basic_kbdycc,store(,11
basic_kbdycc,use(,2
basic_kbdycl,any(,11
basic_kbdycl,dk(,22
basic_kbdycl,index(,11
basic_kbdycl,match,1
basic_kbdycl,mobile:developed,1
basic_kbdycl,store(,31
basic_kbdycl,use(,2
bassa_vah,any(,16
bassa_vah,beep,2
bassa_vah,context,7
bassa_vah,index(,6
bassa_vah,mobile:developed,1
bassa_vah,nul,3
bassa_vah,platform(,2
bassa_vah,store(,18
bassa_vah,use(,1
batak,mobile:developed,1
batak,store(,9
batak,use(,1
baybayin,any(,1
baybayin,nul,3
baybayin,store(,10
baybayin,use(,1
behdini_arab,mobile:developed,1
behdini_arab,store(,9
behdini_arab,use(,1
belgian_typewriter,any(,5
belgian_typewriter,caps,92
belgian_typewriter,dk(,15
belgian_typewriter,index(,5
belgian_typewriter,match,1
belgian_typewriter,store(,18
belgian_typewriter,use(,2
beria_erfe_phonetic,any(,5
beria_erfe_phonetic,index(,5
beria_erfe_phonetic,mobile:developed,1
beria_erfe_phonetic,store(,11
beria_erfe_phonetic,use(,1
bhaiksuki_inscript,mobile:developed,1
bhaiksuki_inscript,store(,9
bhaiksuki_inscript,use(,1
bidayuh,any(,3
bidayuh,caps,2
bidayuh,context,2
bidayuh,if(,4
bidayuh,mobile:developed,1
bidayuh,nomatch,2
bidayuh,nul,1
bidayuh,store(,14
bidayuh,use(,5
bj_cree_east,any(,53
bj_cree_east,if(,9
bj_cree_east,index(,42
bj_cree_east,match,2
bj_cree_east,set(,1
bj_cree_east,store(,36
bj_cree_east,use(,3
bj_cree_east_james_bay,any(,4
bj_cree_east_james_bay,deadkey(,20
bj_cree_east_james_bay,if(,6
bj_cree_east_james_bay,index(,4
bj_cree_east_james_bay,match,1
bj_cree_east_james_bay,set(,1
bj_cree_east_james_bay,store(,15
bj_cree_east_james_bay,use(,2
bj_cree_east_latn,store(,8
bj_cree_east_latn,use(,1
bj_cree_west_latn,store(,7
bj_cree_west_latn,use(,1
bj_cree_woods,any(,66
bj_cree_woods,if(,1
bj_cree_woods,index(,54
bj_cree_woods,match,2
bj_cree_woods,nul,1
bj_cree_woods,set(,1
bj_cree_woods,store(,44
bj_cree_woods,use(,3
bj_innu,mobile:developed,1
bj_innu,store(,8
bj_innu,use(,1
bj_innu_phonemic,mobile:developed,1
bj_innu_phonemic,store(,8
bj_innu_phonemic,use(,1
bj_mista_wasaha_cree,any(,69
bj_mista_wasaha_cree,deadkey(,17
bj_mista_wasaha_cree,if(,5
bj_mista_wasaha_cree,index(,56
bj_mista_wasaha_cree,match,2
bj_mista_wasaha_cree,nul,1
bj_mista_wasaha_cree,set(,1
bj_mista_wasaha_cree,store(,46
bj_mista_wasaha_cree,use(,3
bj_naskapi_classic,any(,4
bj_naskapi_classic,deadkey(,3
bj_naskapi_classic,index(,2
bj_naskapi_classic,nul,2
bj_naskapi_classic,store(,13
bj_naskapi_classic,use(,1
bj_naskapi_common,any(,117
bj_naskapi_common,context,3
bj_naskapi_common,deadkey(,64
bj_naskapi_common,store(,22
bj_naskapi_common,use(,1
bj_oji_cree,any(,52
bj_oji_cree,deadkey(,12
bj_oji_cree,if(,8
bj_oji_cree,index(,40
bj_oji_cree,match,2
bj_oji_cree,set(,1
bj_oji_cree,store(,36
bj_oji_cree,use(,3
br_nativo,any(,5
br_nativo,caps,54
br_nativo,dk(,10
br_nativo,index(,5
br_nativo,match,1
br_nativo,store(,18
br_nativo,use(,2
brahmi_inscript,mobile:developed,1
brahmi_inscript,store(,9
brahmi_inscript,use(,1
breton_chwerty,any(,4
breton_chwerty,caps,92
breton_chwerty,dk(,10
breton_chwerty,index(,4
breton_chwerty,match,1
breton_chwerty,store(,16
breton_chwerty,use(,2
btl_kenya,any(,36
btl_kenya,if(,18
btl_kenya,index(,19
btl_kenya,mobile:developed,1
btl_kenya,outs(,6
btl_kenya,store(,41
btl_kenya,use(,1
bu_phonetic,any(,291
bu_phonetic,beep,80
bu_phonetic,context,107
bu_phonetic,index(,202
bu_phonetic,nul,6
bu_phonetic,outs(,1184
bu_phonetic,store(,370
bu_phonetic,use(,2
budukh,caps,87
budukh,mobile:developed,1
budukh,store(,8
budukh,use(,1
buhid,any(,1
buhid,nul,3
buhid,store(,9
buhid,use(,1
bukawa,dk(,16
bukawa,mobile:developed,1
bukawa,store(,8
bukawa,use(,1
burushaski_girminas,any(,3
burushaski_girminas,index(,3
burushaski_girminas,mobile:developed,1
burushaski_girminas,store(,16
burushaski_girminas,use(,1
burushaski_girminas_perso_arabic,mobile:developed,1
burushaski_girminas_perso_arabic,nul,2
burushaski_girminas_perso_arabic,store(,11
burushaski_girminas_perso_arabic,use(,1
cabecar,any(,5
cabecar,caps,54
cabecar,dk(,11
cabecar,index(,5
cabecar,match,1
cabecar,mobile:developed,1
cabecar,store(,11
cabecar,use(,2
camoes,any(,5
camoes,caps,54
camoes,dk(,9
camoes,index(,5
camoes,match,1
camoes,store(,18
camoes,use(,2
cantonese_telex,any(,3215
cantonese_telex,caps,2
cantonese_telex,context,166
cantonese_telex,dk(,72
cantonese_telex,if(,4
cantonese_telex,index(,1955
cantonese_telex,mobile:developed,1
cantonese_telex,nomatch,2
cantonese_telex,nul,3
cantonese_telex,store(,231
cantonese_telex,use(,5
carambolfulbhe,store(,10
carambolfulbhe,use(,1
carian,mobile:developed,1
carian,store(,8
carian,use(,1
caucasian_albanian,any(,10
caucasian_albanian,caps,4
caucasian_albanian,dk(,20
caucasian_albanian,index(,10
caucasian_albanian,match,1
caucasian_albanian,store(,28
caucasian_albanian,use(,2
chalchiteko,any(,18
chalchiteko,caps,53
chalchiteko,context,2
chalchiteko,dk(,6
chalchiteko,if(,4
chalchiteko,index(,4
chalchiteko,match,1
chalchiteko,mobile:developed,1
chalchiteko,nomatch,1
chalchiteko,nul,5
chalchiteko,outs(,1
chalchiteko,platform(,4
chalchiteko,store(,21
chalchiteko,use(,6
cham_latin,caps,46
cham_latin,store(,8
cham_latin,use(,1
chechen_latin,any(,3
chechen_latin,caps,2
chechen_latin,context,5
chechen_latin,if(,9
chechen_latin,index(,1
chechen_latin,mobile:developed,1
chechen_latin,nomatch,2
chechen_latin,nul,1
chechen_latin,store(,12
chechen_latin,use(,5
chinuk_wawa,mobile:developed,1
chinuk_wawa,store(,7
chinuk_wawa,use(,1
choctaw_modern,any(,10
choctaw_modern,index(,10
choctaw_modern,mobile:developed,1
choctaw_modern,store(,19
choctaw_modern,use(,3
chorasmian,store(,10
chorasmian,use(,1
chuvash,any(,1
chuvash,caps,80
chuvash,index(,1
chuvash,mobile:developed,1
chuvash,store(,9
chuvash,use(,1
cim,caps,52
cim,if(,1
cim,mobile:developed,1
cim,platform(,2
cim,store(,8
cim,use(,1
clavbur9,any(,21
clavbur9,beep,5
clavbur9,context,19
clavbur9,if(,4
clavbur9,index(,6
clavbur9,mobile:developed,1
clavbur9,store(,50
clavbur9,use(,6
colchis_latin,any(,2
colchis_latin,index(,2
colchis_latin,mobile:developed,1
colchis_latin,store(,12
colchis_latin,use(,1
colchis_phonetic,any(,2
colchis_phonetic,index(,1
colchis_phonetic,mobile:developed,1
colchis_phonetic,nul,3
colchis_phonetic,store(,10
colchis_phonetic,use(,1
common_devanagari,any(,46
common_devanagari,context,42
common_devanagari,dk(,11
common_devanagari,index(,4
common_devanagari,store(,15
common_devanagari,use(,1
coptic_greek,deadkey(,37
coptic_greek,dk(,2
coptic_greek,store(,9
coptic_greek,use(,1
coptic_qwerty,deadkey(,33
coptic_qwerty,dk(,2
coptic_qwerty,mobile:developed,1
coptic_qwerty,store(,9
coptic_qwerty,use(,1
cs_pinyin,any(,5
cs_pinyin,nomatch,1
cs_pinyin,store(,14
cs_pinyin,use(,1
cymraeg_fodern,any(,4
cymraeg_fodern,caps,88
cymraeg_fodern,dk(,8
cymraeg_fodern,index(,4
cymraeg_fodern,match,1
cymraeg_fodern,store(,17
cymraeg_fodern,use(,2
cypriot,any(,1
cypriot,nul,3
cypriot,store(,10
cypriot,use(,1
cypro_minoan,any(,1
cypro_minoan,nul,3
cypro_minoan,store(,10
cypro_minoan,use(,1
dagaare,store(,8
dagaare,use(,1
dagbani,any(,1
dagbani,caps,52
dagbani,index(,1
dagbani,mobile:developed,1
dagbani,platform(,1
dagbani,store(,10
dagbani,use(,1
dakota_smsc,mobile:developed,1
dakota_smsc,store(,9
dakota_smsc,use(,1
dazaga_gourane_karra,any(,6
dazaga_gourane_karra,dk(,9
dazaga_gourane_karra,index(,6
dazaga_gourane_karra,store(,14
dazaga_gourane_karra,use(,1
dega,any(,17
dega,caps,2
dega,context,2
dega,if(,4
dega,index(,14
dega,mobile:developed,1
dega,nomatch,2
dega,nul,1
dega,store(,27
dega,use(,5
dene,store(,9
dene,use(,1
deseret,any(,7
deseret,index(,6
deseret,mobile:developed,1
deseret,nul,3
deseret,store(,33
deseret,use(,1
devanagari_kagapa_phonetic,store(,10
devanagari_kagapa_phonetic,use(,1
dine_bizaad,mobile:developed,1
dine_bizaad,store(,10
dine_bizaad,use(,1
dives_akuru_inscript,any(,7
dives_akuru_inscript,index(,6
dives_akuru_inscript,nul,3
dives_akuru_inscript,store(,21
dives_akuru_inscript,use(,1
dogra_inscript,store(,9
dogra_inscript,use(,1
dubeolsik_phonetic,any(,927
dubeolsik_phonetic,caps,2
dubeolsik_phonetic,context,2
dubeolsik_phonetic,dk(,1
dubeolsik_phonetic,if(,4
dubeolsik_phonetic,index(,508
dubeolsik_phonetic,mobile:developed,1
dubeolsik_phonetic,nomatch,2
dubeolsik_phonetic,store(,472
dubeolsik_phonetic,use(,5
dzardzongke,any(,2
dzardzongke,deadkey(,1
dzardzongke,dk(,2
dzardzongke,index(,2
dzardzongke,mobile:developed,1
dzardzongke,store(,10
dzardzongke,use(,1
eKwTamil99Uni,any(,11
eKwTamil99Uni,context,29
eKwTamil99Uni,dk(,17
eKwTamil99Uni,index(,11
eKwTamil99Uni,outs(,2
eKwTamil99Uni,store(,17
eKwTamil99Uni,use(,1
eKwTamil99UniUpdt,any(,22
eKwTamil99UniUpdt,context,29
eKwTamil99UniUpdt,dk(,4
eKwTamil99UniUpdt,index(,20
eKwTamil99UniUpdt,match,1
eKwTamil99UniUpdt,outs(,20
eKwTamil99UniUpdt,store(,19
eKwTamil99UniUpdt,use(,2
eKwtamil99Uni,any(,26
eKwtamil99Uni,context,31
eKwtamil99Uni,deadkey(,17
eKwtamil99Uni,index(,24
eKwtamil99Uni,store(,20
eKwtamil99Uni,use(,1
east_slavic,any(,5
east_slavic,caps,30
east_slavic,context,10
east_slavic,dk(,2
east_slavic,if(,4
east_slavic,index(,2
east_slavic,mobile:developed,1
east_slavic,nomatch,2
east_slavic,nul,1
east_slavic,store(,15
east_slavic,use(,5
east_syriac_qwerty,mobile:developed,1
east_syriac_qwerty,nul,1
east_syriac_qwerty,store(,9
east_syriac_qwerty,use(,1
eastern_cham,any(,35
eastern_cham,store(,8
eastern_cham,use(,1
easy_arabic,store(,9
easy_arabic,use(,1
easy_chakma,mobile:developed,1
easy_chakma,store(,10
easy_chakma,use(,1
ekwtamil99uni,any(,12
ekwtamil99uni,context,31
ekwtamil99uni,dk(,17
ekwtamil99uni,index(,9
ekwtamil99uni,mobile:developed,1
ekwtamil99uni,nul,1
ekwtamil99uni,outs(,2
ekwtamil99uni,store(,21
ekwtamil99uni,use(,1
el_dari_clra,store(,9
el_dari_clra,use(,1
el_dinka,any(,83
el_dinka,context,25
el_dinka,if(,1
el_dinka,index(,12
el_dinka,mobile:developed,1
el_dinka,nomatch,1
el_dinka,nul,10
el_dinka,outs(,23
el_dinka,platform(,11
el_dinka,store(,44
el_dinka,use(,4
el_harari_latin,any(,14
el_harari_latin,context,2
el_harari_latin,index(,5
el_harari_latin,nul,2
el_harari_latin,store(,17
el_harari_latin,use(,1
el_naija,any(,50
el_naija,beep,38
el_naija,context,48
el_naija,index(,5
el_naija,nomatch,1
el_naija,nul,1
el_naija,outs(,6
el_naija,store(,37
el_naija,use(,5
el_nuer,any(,21
el_nuer,context,6
el_nuer,if(,1
el_nuer,index(,7
el_nuer,mobile:developed,1
el_nuer,nomatch,1
el_nuer,outs(,26
el_nuer,platform(,7
el_nuer,store(,46
el_nuer,use(,4
el_osmanya,any(,6
el_osmanya,index(,2
el_osmanya,nul,1
el_osmanya,store(,14
el_osmanya,use(,1
el_pan_sahelian,any(,68
el_pan_sahelian,context,59
el_pan_sahelian,dk(,4
el_pan_sahelian,index(,1
el_pan_sahelian,nul,1
el_pan_sahelian,store(,13
el_pan_sahelian,use(,1
el_pasifika,any(,16
el_pasifika,beep,2
el_pasifika,context,2
el_pasifika,if(,2
el_pasifika,index(,8
el_pasifika,mobile:developed,1
el_pasifika,nomatch,1
el_pasifika,outs(,22
el_pasifika,store(,50
el_pasifika,use(,3
el_yolngu,store(,6
el_yolngu,use(,1
elbasan,any(,1
elbasan,nul,3
elbasan,store(,9
elbasan,use(,1
elfdalian,mobile:developed,1
elfdalian,store(,10
elfdalian,use(,1
elymaic,store(,10
elymaic,use(,1
embera_north,dk(,42
embera_north,mobile:developed,1
embera_north,store(,9
embera_north,use(,1
enga,platform(,4
enga,store(,7
enga,use(,1
enggano,any(,5
enggano,context,4
enggano,index(,1
enggano,mobile:developed,1
enggano,store(,12
enggano,use(,1
english_shavian_igc,caps,94
english_shavian_igc,mobile:developed,1
english_shavian_igc,store(,9
english_shavian_igc,use(,1
english_shavian_jafl,any(,3
english_shavian_jafl,caps,119
english_shavian_jafl,index(,1
english_shavian_jafl,mobile:developed,1
english_shavian_jafl,platform(,2
english_shavian_jafl,store(,13
english_shavian_jafl,use(,1
english_shavian_qwerty,caps,94
english_shavian_qwerty,mobile:developed,1
english_shavian_qwerty,store(,9
english_shavian_qwerty,use(,1
engram,caps,94
engram,store(,7
engram,use(,1
engram_en,caps,94
engram_en,store(,7
engram_en,use(,1
eo_plus,any(,60
eo_plus,context,29
eo_plus,if(,61
eo_plus,index(,30
eo_plus,mobile:developed,1
eo_plus,nomatch,11
eo_plus,nul,4
eo_plus,outs(,2
eo_plus,set(,47
eo_plus,store(,23
eo_plus,use(,33
esperanto_sava_eujao,store(,9
esperanto_sava_eujao,use(,1
esperuni,any(,2
esperuni,index(,2
esperuni,store(,10
esperuni,use(,1
ewe,store(,8
ewe,use(,1
farsi_phonetic,any(,2
farsi_phonetic,dk(,2
farsi_phonetic,index(,1
farsi_phonetic,match,1
farsi_phonetic,mobile:developed,1
farsi_phonetic,nul,3
farsi_phonetic,store(,12
farsi_phonetic,use(,2
farsiman,mobile:developed,1
farsiman,nul,87
farsiman,store(,11
farsiman,use(,1
finongan,any(,2
finongan,caps,40
finongan,index(,1
finongan,mobile:developed,1
finongan,nul,1
finongan,platform(,2
finongan,store(,10
finongan,use(,1
foochow,any(,457
foochow,caps,2
foochow,context,2
foochow,if(,4
foochow,index(,449
foochow,mobile:developed,1
foochow,nomatch,2
foochow,nul,1
foochow,store(,29
foochow,use(,5
formosa,caps,52
formosa,nul,32
formosa,store(,8
formosa,use(,1
french_zhjay,any(,4
french_zhjay,caps,92
french_zhjay,dk(,10
french_zhjay,index(,4
french_zhjay,match,1
french_zhjay,mobile:developed,1
french_zhjay,store(,16
french_zhjay,use(,2
fulfulde_ajami_qwerty,any(,10
fulfulde_ajami_qwerty,index(,9
fulfulde_ajami_qwerty,mobile:developed,1
fulfulde_ajami_qwerty,nul,3
fulfulde_ajami_qwerty,store(,30
fulfulde_ajami_qwerty,use(,2
fulfulde_borgu_ajami_azerty,any(,7
fulfulde_borgu_ajami_azerty,index(,6
fulfulde_borgu_ajami_azerty,mobile:developed,1
fulfulde_borgu_ajami_azerty,nul,3
fulfulde_borgu_ajami_azerty,store(,29
fulfulde_borgu_ajami_azerty,use(,2
fulfulde_borgu_ajami_qwerty,any(,7
fulfulde_borgu_ajami_qwerty,index(,6
fulfulde_borgu_ajami_qwerty,mobile:developed,1
fulfulde_borgu_ajami_qwerty,nul,3
fulfulde_borgu_ajami_qwerty,store(,24
fulfulde_borgu_ajami_qwerty,use(,2
fulfulde_latin_qwerty,any(,6
fulfulde_latin_qwerty,index(,6
fulfulde_latin_qwerty,mobile:developed,1
fulfulde_latin_qwerty,store(,15
fulfulde_latin_qwerty,use(,1
fv_anicinapemi8in,mobile:developed,1
fv_anicinapemi8in,store(,6
fv_anicinapemi8in,use(,1
fv_anishinaabemowin,any(,17
fv_anishinaabemowin,beep,5
fv_anishinaabemowin,context,5
fv_anishinaabemowin,index(,5
fv_anishinaabemowin,mobile:developed,1
fv_anishinaabemowin,store(,17
fv_anishinaabemowin,use(,1
fv_atikamekw,mobile:developed,1
fv_atikamekw,store(,6
fv_atikamekw,use(,1
fv_australian,mobile:developed,1
fv_australian,store(,6
fv_australian,use(,1
fv_blackfoot,mobile:developed,1
fv_blackfoot,store(,6
fv_blackfoot,use(,1
fv_bodewadminwen,mobile:developed,1
fv_bodewadminwen,store(,6
fv_bodewadminwen,use(,1
fv_cree_latin,any(,21
fv_cree_latin,beep,1
fv_cree_latin,context,1
fv_cree_latin,index(,12
fv_cree_latin,mobile:developed,1
fv_cree_latin,store(,20
fv_cree_latin,use(,1
fv_dakelh,any(,15
fv_dakelh,beep,4
fv_dakelh,caps,8
fv_dakelh,context,6
fv_dakelh,index(,2
fv_dakelh,match,1
fv_dakelh,mobile:developed,1
fv_dakelh,nomatch,1
fv_dakelh,store(,19
fv_dakelh,use(,3
fv_dakota_mb,mobile:developed,1
fv_dakota_mb,store(,6
fv_dakota_mb,use(,1
fv_dakota_sk,mobile:developed,1
fv_dakota_sk,store(,6
fv_dakota_sk,use(,1
fv_dane_zaa_zaage,any(,61
fv_dane_zaa_zaage,beep,1
fv_dane_zaa_zaage,context,1
fv_dane_zaa_zaage,index(,25
fv_dane_zaa_zaage,mobile:developed,1
fv_dane_zaa_zaage,store(,22
fv_dane_zaa_zaage,use(,1
fv_dene_dzage,any(,52
fv_dene_dzage,index(,32
fv_dene_dzage,mobile:developed,1
fv_dene_dzage,store(,21
fv_dene_dzage,use(,1
fv_dene_mb,mobile:developed,1
fv_dene_mb,store(,6
fv_dene_mb,use(,1
fv_dene_nt,mobile:developed,1
fv_dene_nt,store(,6
fv_dene_nt,use(,1
fv_dene_zhatie,any(,35
fv_dene_zhatie,beep,10
fv_dene_zhatie,context,10
fv_dene_zhatie,index(,7
fv_dene_zhatie,mobile:developed,1
fv_dene_zhatie,store(,21
fv_dene_zhatie,use(,1
fv_denesuline,any(,12
fv_denesuline,index(,6
fv_denesuline,mobile:developed,1
fv_denesuline,store(,13
fv_denesuline,use(,1
fv_denesuline_epsilon,any(,36
fv_denesuline_epsilon,beep,10
fv_denesuline_epsilon,caps,4
fv_denesuline_epsilon,context,12
fv_denesuline_epsilon,index(,10
fv_denesuline_epsilon,match,1
fv_denesuline_epsilon,mobile:developed,1
fv_denesuline_epsilon,nomatch,1
fv_denesuline_epsilon,store(,21
fv_denesuline_epsilon,use(,3
fv_dexwlesucid,mobile:developed,1
fv_dexwlesucid,store(,6
fv_dexwlesucid,use(,1
fv_diitiidatx,any(,13
fv_diitiidatx,beep,4
fv_diitiidatx,caps,17
fv_diitiidatx,context,6
fv_diitiidatx,index(,1
fv_diitiidatx,match,1
fv_diitiidatx,mobile:developed,1
fv_diitiidatx,nomatch,1
fv_diitiidatx,nul,4
fv_diitiidatx,store(,17
fv_diitiidatx,use(,3
fv_dine_bizaad,mobile:developed,1
fv_dine_bizaad,store(,6
fv_dine_bizaad,use(,1
fv_eastern_canadian_inuktitut,mobile:developed,1
fv_eastern_canadian_inuktitut,store(,6
fv_eastern_canadian_inuktitut,use(,1
fv_gitsenimx,any(,4
fv_gitsenimx,beep,2
fv_gitsenimx,context,2
fv_gitsenimx,mobile:developed,1
fv_gitsenimx,nomatch,1
fv_gitsenimx,store(,11
fv_gitsenimx,use(,2
fv_goyogohono,mobile:developed,1
fv_goyogohono,store(,6
fv_goyogohono,use(,1
fv_gwichin,any(,114
fv_gwichin,index(,122
fv_gwichin,store(,20
fv_gwichin,use(,1
fv_hailzaqvla,any(,35
fv_hailzaqvla,index(,27
fv_hailzaqvla,mobile:developed,1
fv_hailzaqvla,nul,1
fv_hailzaqvla,store(,19
fv_hailzaqvla,use(,1
fv_haisla,any(,4
fv_haisla,index(,4
fv_haisla,mobile:developed,1
fv_haisla,store(,14
fv_haisla,use(,1
fv_halqemeylem,any(,18
fv_halqemeylem,beep,6
fv_halqemeylem,caps,4
fv_halqemeylem,context,6
fv_halqemeylem,index(,4
fv_halqemeylem,mobile:developed,1
fv_halqemeylem,nomatch,1
fv_halqemeylem,store(,15
fv_halqemeylem,use(,2
fv_han,any(,114
fv_han,index(,122
fv_han,mobile:developed,1
fv_han,store(,20
fv_han,use(,1
fv_henqeminem,any(,27
fv_henqeminem,beep,10
fv_henqeminem,caps,12
fv_henqeminem,context,10
fv_henqeminem,index(,5
fv_henqeminem,mobile:developed,1
fv_henqeminem,nomatch,1
fv_henqeminem,store(,25
fv_henqeminem,use(,2
fv_hlgaagilda_xaayda_kil,any(,38
fv_hlgaagilda_xaayda_kil,beep,12
fv_hlgaagilda_xaayda_kil,context,12
fv_hlgaagilda_xaayda_kil,index(,7
fv_hlgaagilda_xaayda_kil,mobile:developed,1
fv_hlgaagilda_xaayda_kil,store(,24
fv_hlgaagilda_xaayda_kil,use(,1
fv_hulquminum,mobile:developed,1
fv_hulquminum,store(,6
fv_hulquminum,use(,1
fv_hulquminum_combine,any(,11
fv_hulquminum_combine,beep,3
fv_hulquminum_combine,context,3
fv_hulquminum_combine,index(,3
fv_hulquminum_combine,mobile:developed,1
fv_hulquminum_combine,store(,15
fv_hulquminum_combine,use(,1
fv_ilnu_innu_aimun,mobile:developed,1
fv_ilnu_innu_aimun,store(,6
fv_ilnu_innu_aimun,use(,1
fv_inuvialuktun,mobile:developed,1
fv_inuvialuktun,store(,6
fv_inuvialuktun,use(,1
fv_isga_iabi,mobile:developed,1
fv_isga_iabi,store(,6
fv_isga_iabi,use(,1
fv_kanienkeha_e,any(,4
fv_kanienkeha_e,beep,2
fv_kanienkeha_e,context,2
fv_kanienkeha_e,mobile:developed,1
fv_kanienkeha_e,nomatch,1
fv_kanienkeha_e,store(,12
fv_kanienkeha_e,use(,2
fv_kashogotine_yati,any(,34
fv_kashogotine_yati,beep,8
fv_kashogotine_yati,context,8
fv_kashogotine_yati,index(,9
fv_kashogotine_yati,mobile:developed,1
fv_kashogotine_yati,store(,18
fv_kashogotine_yati,use(,1
fv_klahoose,any(,28
fv_klahoose,beep,11
fv_klahoose,context,11
fv_klahoose,index(,3
fv_klahoose,mobile:developed,1
fv_klahoose,store(,22
fv_klahoose,use(,1
fv_ktunaxa,any(,9
fv_ktunaxa,beep,5
fv_ktunaxa,context,5
fv_ktunaxa,index(,1
fv_ktunaxa,mobile:developed,1
fv_ktunaxa,nomatch,1
fv_ktunaxa,store(,16
fv_ktunaxa,use(,2
fv_kwadacha_tsekene,any(,71
fv_kwadacha_tsekene,beep,8
fv_kwadacha_tsekene,context,8
fv_kwadacha_tsekene,index(,14
fv_kwadacha_tsekene,mobile:developed,1
fv_kwadacha_tsekene,store(,22
